Date/Time,Electricity Total [kWh] (Hourly),Electricity:Facility [kWh](Hourly),Gas:Facility [kWh](Hourly),Heating:Electricity [kWh](Hourly),Heating:Gas [kWh](Hourly),Cooling:Electricity [kWh](Hourly),HVACFan:Fans:Electricity [kWh](Hourly),Electricity:HVAC [kWh](Hourly),Fans:Electricity [kWh](Hourly),General:InteriorLights:Electricity [kWh](Hourly),General:ExteriorLights:Electricity [kWh](Hourly),Appl:InteriorEquipment:Electricity [kWh](Hourly),Misc:InteriorEquipment:Electricity [kWh](Hourly),Water Heater:WaterSystems:Gas [kWh](Hourly)
01/06 11:00:00,5.855469778,0.8463488408,2.067254848,0.00E+00,1.19178909,0.00E+00,3.31E-02,3.31E-02,3.31E-02,0.101778637,2.09E-02,0.3448768958,0.3306842198,0.8526866296
01/06 12:00:00,3.495525316,0.8338758508,0.9285765176,0.00E+00,0.1528875344,0.00E+00,4.24E-03,4.24E-03,4.24E-03,0.101778637,2.09E-02,0.3611200148,0.3307855324,0.7529028761
01/06 13:00:00,2.981431331,0.8147890513,0.694665254,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.3518462554,0.3252133412,0.6722629864
01/06 14:00:00,2.843055769,0.7920365283,0.6486173249,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.3178480374,0.3364590362,0.6254403994
01/06 15:00:00,2.750933089,0.7922318804,0.6030131599,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1071354389,2.20E-02,0.2926424051,0.3554044863,0.5785311801
01/06 16:00:00,2.887541884,0.8544867949,0.6097430857,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1339193152,2.75E-02,0.3028638581,0.3751604369,0.5839002206
01/06 17:00:00,3.46350211,1.083676026,0.6708963254,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.224984415,4.61E-02,0.3537210264,0.443749045,0.6403287452
01/06 18:00:00,4.85263074,1.506701281,0.9417760585,0.00E+00,0.1421460889,0.00E+00,3.94E-03,3.94E-03,3.94E-03,0.4178282183,8.57E-02,0.4450702935,0.5390841709,0.762495245
01/06 19:00:00,5.292648534,1.777479618,0.911540718,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.6213855588,0.1274522988,0.3982840231,0.5852827016,0.8712236151
01/06 20:00:00,5.261485831,1.728574357,0.930513654,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.6588829724,0.1351433844,0.3153461488,0.6041268391,0.8888984758
01/06 21:00:00,4.878065405,1.600128979,0.8679641564,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.5678178726,0.1164650298,0.2758751487,0.6248959154,0.8249183038
01/06 22:00:00,4.724907503,1.462042588,0.9251903159,0.00E+00,0.1362301011,0.00E+00,3.78E-03,3.78E-03,3.78E-03,0.4767527063,9.78E-02,0.2583424897,0.6103069057,0.7469193238
01/06 23:00:00,4.730698312,1.196129098,1.18043583,0.00E+00,0.523182971,0.00E+00,1.45E-02,1.45E-02,1.45E-02,0.3589037302,7.36E-02,0.2058810209,0.5281424136,0.6208718551
01/07 1052088:00:00,4.806205623,0.9332611623,1.466819952,0.00E+00,0.9505397734,0.00E+00,2.64E-02,2.64E-02,2.64E-02,0.2464114895,5.05E-02,0.1359208905,0.4589459301,0.4846657632
01/07 1:00:00,5.034782967,0.682422559,1.815726994,0.00E+00,1.436797624,0.00E+00,3.99E-02,3.99E-02,3.99E-02,0.1285625134,2.64E-02,9.29E-02,0.3796181899,0.3527794332
01/07 2:00:00,5.442380826,0.5812229859,2.109486758,0.00E+00,1.80460504,0.00E+00,5.01E-02,5.01E-02,5.01E-02,7.50E-02,1.54E-02,7.62E-02,0.3495283574,0.2808045137
01/07 3:00:00,5.910821324,0.545313922,2.371651745,0.00E+00,2.086696279,0.00E+00,5.79E-02,5.79E-02,5.79E-02,5.36E-02,1.10E-02,6.23E-02,0.3454758547,0.2611574181
01/07 4:00:00,6.39263915,0.5386386232,2.612530689,0.00E+00,2.322390634,0.00E+00,6.44E-02,6.44E-02,6.44E-02,5.36E-02,1.10E-02,5.40E-02,0.3406128514,0.2666769954
01/07 5:00:00,6.863721398,0.5423213507,2.839242945,0.00E+00,2.491938545,0.00E+00,6.91E-02,6.91E-02,6.91E-02,5.36E-02,1.10E-02,6.58E-02,0.3277461554,0.3247276601
01/07 6:00:00,7.534771172,0.5953879505,3.122190717,0.00E+00,2.521466585,0.00E+00,6.99E-02,6.99E-02,6.99E-02,5.36E-02,1.10E-02,8.01E-02,0.3657383681,0.5755303044
01/07 7:00:00,8.310003036,0.788941579,3.325720233,0.00E+00,2.250735653,0.00E+00,6.24E-02,6.24E-02,6.24E-02,0.123205778,2.53E-02,0.1403836552,0.4225747184,1.045875589
01/07 8:00:00,8.530907939,1.080398222,3.168728533,0.00E+00,1.958658738,0.00E+00,5.43E-02,5.43E-02,5.43E-02,0.2517682913,5.16E-02,0.2285674738,0.4490172985,1.179139312
01/07 9:00:00,7.278608399,1.025632814,2.594969889,0.00E+00,1.41731435,0.00E+00,3.93E-02,3.93E-02,3.93E-02,0.2410547541,4.94E-02,0.301128191,0.3796181899,1.151505602
01/07 10:00:00,5.33696339,0.8815130029,1.78582318,0.00E+00,0.7142050275,0.00E+00,1.98E-02,1.98E-02,1.98E-02,0.123205778,2.53E-02,0.3750648542,0.3230857773,1.049362442
01/07 11:00:00,4.733473762,0.8792719677,1.491326856,0.00E+00,0.5431153562,0.00E+00,1.51E-02,1.51E-02,1.51E-02,0.101778637,2.09E-02,0.3957931658,0.3306842198,0.9254323718
01/07 12:00:00,3.395337843,0.8821238034,0.8344756775,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.4136088163,0.3307855324,0.8116895703
01/07 13:00:00,3.181691548,0.8625995957,0.746984818,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.3996567997,0.3252133412,0.7245825503
01/07 14:00:00,3.020098837,0.8356245957,0.6935507915,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.3614361047,0.3364590362,0.670373866
01/07 15:00:00,2.910409285,0.8313574839,0.6436256546,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1071354389,2.20E-02,0.3317680086,0.3554044863,0.6191436749
01/07 16:00:00,3.042466721,0.8915457974,0.6501465017,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1339193152,2.75E-02,0.3399228606,0.3751604369,0.6243036366
01/07 17:00:00,3.634071205,1.119593974,0.7202629252,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.224984415,4.61E-02,0.3896389744,0.443749045,0.6896953451
01/07 18:00:00,4.860664512,1.539650208,0.9152470487,0.00E+00,5.55E-02,0.00E+00,1.54E-03,1.54E-03,1.54E-03,0.4178282183,8.57E-02,0.480422252,0.5390841709,0.8225983104
01/07 19:00:00,5.516807413,1.811789961,0.9893098144,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.6213855588,0.1274522988,0.4325943661,0.5852827016,0.9489927116
01/07 20:00:00,5.503572792,1.762819138,1.017312353,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.6588829724,0.1351433844,0.3495909304,0.6041268391,0.9756971747
01/07 21:00:00,5.112850576,1.634984377,0.9505013435,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.5678178726,0.1164650298,0.3107305469,0.6248959154,0.9074554909
01/07 22:00:00,4.645835246,1.493870675,0.8576048997,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.4767527063,9.78E-02,0.2939493757,0.6103069057,0.8155640087
01/07 23:00:00,4.639427063,1.221040587,1.113270462,0.00E+00,0.4012670991,0.00E+00,1.11E-02,1.11E-02,1.11E-02,0.3589037302,7.36E-02,0.2341742554,0.5281424136,0.6756223596
01/08 1052112:00:00,4.764224392,0.9469359019,1.434014715,0.00E+00,0.8834803496,0.00E+00,2.45E-02,2.45E-02,2.45E-02,0.2464114895,5.05E-02,0.1514557483,0.4589459301,0.5189199502
01/08 1:00:00,4.934324747,0.6810968675,1.768149268,0.00E+00,1.389004904,0.00E+00,3.85E-02,3.85E-02,3.85E-02,0.1285625134,2.64E-02,9.29E-02,0.3796181899,0.3529944264
01/08 2:00:00,5.21860582,0.5782796915,2.003485843,0.00E+00,1.698495858,0.00E+00,4.71E-02,4.71E-02,4.71E-02,7.50E-02,1.54E-02,7.62E-02,0.3495283574,0.2809127818
01/08 3:00:00,5.55663198,0.5406577961,2.203869325,0.00E+00,1.918837524,0.00E+00,5.32E-02,5.32E-02,5.32E-02,5.36E-02,1.10E-02,6.23E-02,0.3454758547,0.2612337534
01/08 4:00:00,5.824514221,0.5311711169,2.343403237,0.00E+00,2.053178349,0.00E+00,5.70E-02,5.70E-02,5.70E-02,5.36E-02,1.10E-02,5.40E-02,0.3406128514,0.2667618279
01/08 5:00:00,6.138248647,0.5327839483,2.495581374,0.00E+00,2.148104096,0.00E+00,5.96E-02,5.96E-02,5.96E-02,5.36E-02,1.10E-02,6.58E-02,0.3277461554,0.3249005382
01/08 6:00:00,6.81538059,0.5859208229,2.781429681,0.00E+00,2.180165627,0.00E+00,6.05E-02,6.05E-02,6.05E-02,5.36E-02,1.10E-02,8.01E-02,0.3657383681,0.576070226
01/08 7:00:00,9.674419053,0.8068378763,3.972135647,0.00E+00,2.895917981,0.00E+00,8.03E-02,8.03E-02,8.03E-02,0.123205778,2.53E-02,0.1403836552,0.4225747184,1.047108676
01/08 8:00:00,8.518314689,1.080194668,3.162839015,0.00E+00,1.951320401,0.00E+00,5.41E-02,5.41E-02,5.41E-02,0.2517682913,5.16E-02,0.2285674738,0.4490172985,1.180588132
01/08 9:00:00,7.873575639,1.033413413,2.876892313,0.00E+00,1.697813959,0.00E+00,4.71E-02,4.71E-02,4.71E-02,0.2410547541,4.94E-02,0.301128191,0.3796181899,1.152928417
01/08 10:00:00,6.001827843,0.8902157113,2.10084999,0.00E+00,1.027947786,0.00E+00,2.85E-02,2.85E-02,2.85E-02,0.123205778,2.53E-02,0.3750648542,0.3230857773,1.050646493
01/08 11:00:00,5.478700801,0.8890353819,1.844413547,0.00E+00,0.8950977941,0.00E+00,2.48E-02,2.48E-02,2.48E-02,0.101778637,2.09E-02,0.3957931658,0.3306842198,0.9265366248
01/08 12:00:00,3.398047012,0.8821238034,0.8358302621,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.4136088163,0.3307855324,0.813044155
01/08 13:00:00,3.180146257,0.8625995957,0.7462121727,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.3996567997,0.3252133412,0.723809905
01/08 14:00:00,3.018897349,0.8356245957,0.6929500474,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.3614361047,0.3364590362,0.6697731219
01/08 15:00:00,2.910358965,0.8313574839,0.6436004945,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1071354389,2.20E-02,0.3317680086,0.3554044863,0.6191185148
01/08 16:00:00,3.043409176,0.8915457974,0.6506177291,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1339193152,2.75E-02,0.3399228606,0.3751604369,0.624774864
01/08 17:00:00,3.635293629,1.119593974,0.7208741371,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.224984415,4.61E-02,0.3896389744,0.443749045,0.690306557
01/08 18:00:00,4.744605469,1.538110341,0.860297262,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.4178282183,8.57E-02,0.480422252,0.5390841709,0.8231625374
01/08 19:00:00,5.51723591,1.811789961,0.9895240633,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.6213855588,0.1274522988,0.4325943661,0.5852827016,0.9492069604
01/08 20:00:00,5.504214759,1.762819138,1.017633336,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.6588829724,0.1351433844,0.3495909304,0.6041268391,0.976018158
01/08 21:00:00,5.11335438,1.634984377,0.9507532454,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.5678178726,0.1164650298,0.3107305469,0.6248959154,0.9077073929
01/08 22:00:00,4.64592579,1.493870675,0.8576501718,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.4767527063,9.78E-02,0.2939493757,0.6103069057,0.8156092807
01/08 23:00:00,4.089265777,1.213789339,0.8526923166,0.00E+00,0.139851157,0.00E+00,3.88E-03,3.88E-03,3.88E-03,0.3589037302,7.36E-02,0.2341742554,0.5281424136,0.6764601561
01/09 1052136:00:00,4.152741613,0.938888902,1.144367325,0.00E+00,0.593376646,0.00E+00,1.65E-02,1.65E-02,1.65E-02,0.2464114895,5.05E-02,0.1514557483,0.4589459301,0.519376264
01/09 1:00:00,4.386304123,0.667823232,1.514112538,0.00E+00,1.147464016,0.00E+00,3.18E-02,3.18E-02,3.18E-02,0.1285625134,2.64E-02,8.64E-02,0.3796181899,0.3404985851
01/09 2:00:00,4.767840143,0.5686867601,1.79334184,0.00E+00,1.494954445,0.00E+00,4.15E-02,4.15E-02,4.15E-02,7.50E-02,1.54E-02,7.22E-02,0.3495283574,0.2743101923
01/09 3:00:00,5.283112966,0.5346487144,2.076516741,0.00E+00,1.796341398,0.00E+00,4.98E-02,4.98E-02,4.98E-02,5.36E-02,1.10E-02,5.97E-02,0.3454758547,0.2563772951
01/09 4:00:00,5.662999111,0.5278563665,2.267909778,0.00E+00,1.982902189,0.00E+00,5.50E-02,5.50E-02,5.50E-02,5.36E-02,1.10E-02,5.26E-02,0.3406128514,0.2615445279
01/09 5:00:00,6.205365426,0.5313453646,2.529345774,0.00E+00,2.192539825,0.00E+00,6.08E-02,6.08E-02,6.08E-02,5.36E-02,1.10E-02,6.32E-02,0.3277461554,0.3142292083
01/09 6:00:00,6.978114638,0.5848789192,2.860783816,0.00E+00,2.290294439,0.00E+00,6.35E-02,6.35E-02,6.35E-02,5.36E-02,1.10E-02,7.60E-02,0.3657383681,0.5452955504
01/09 7:00:00,7.888578698,0.7748804489,3.132504803,0.00E+00,2.126877939,0.00E+00,5.90E-02,5.90E-02,5.90E-02,0.123205778,2.53E-02,0.1297581345,0.4225747184,0.9765178734
01/09 8:00:00,8.077877762,1.056057327,2.969733856,0.00E+00,1.844033492,0.00E+00,5.12E-02,5.12E-02,5.12E-02,0.2517682913,5.16E-02,0.207406095,0.4490172985,1.094769881
01/09 9:00:00,6.797704107,0.9900480588,2.393249927,0.00E+00,1.303845882,0.00E+00,3.62E-02,3.62E-02,3.62E-02,0.2410547541,4.94E-02,0.2686908642,0.3796181899,1.063254109
01/09 10:00:00,4.922279735,0.8343527295,1.627770805,0.00E+00,0.637445653,0.00E+00,1.77E-02,1.77E-02,1.77E-02,0.123205778,2.53E-02,0.3300337597,0.3230857773,0.9680694408
01/09 11:00:00,4.452153714,0.8278312212,1.402632055,0.00E+00,0.5242073709,0.00E+00,1.45E-02,1.45E-02,1.45E-02,0.101778637,2.09E-02,0.3448768958,0.3306842198,0.8556455558
01/09 12:00:00,3.17265147,0.8296350019,0.7756212926,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.3611200148,0.3307855324,0.7528351855
01/09 13:00:00,2.982678441,0.8147890513,0.6952888092,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.3518462554,0.3252133412,0.6728865416
01/09 14:00:00,2.843142388,0.7920365283,0.6486606343,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.3178480374,0.3364590362,0.6254837088
01/09 15:00:00,2.747766769,0.7922318804,0.6014300002,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1071354389,2.20E-02,0.2926424051,0.3554044863,0.5769480205
01/09 16:00:00,2.88381517,0.8544867949,0.6078797286,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1339193152,2.75E-02,0.3028638581,0.3751604369,0.5820368635
01/09 17:00:00,3.459593435,1.083676026,0.6689419881,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.224984415,4.61E-02,0.3537210264,0.443749045,0.638374408
01/09 18:00:00,4.549014713,1.502758382,0.7978538428,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.4178282183,8.57E-02,0.4450702935,0.5390841709,0.7607191182
01/09 19:00:00,5.290279305,1.777479618,0.9103561036,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.6213855588,0.1274522988,0.3982840231,0.5852827016,0.8700390007
01/09 20:00:00,5.258859019,1.728574357,0.9292002479,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.6588829724,0.1351433844,0.3153461488,0.6041268391,0.8875850698
01/09 21:00:00,4.875109066,1.600128979,0.866485987,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.5678178726,0.1164650298,0.2758751487,0.6248959154,0.8234401344
01/09 22:00:00,4.433996335,1.458263789,0.78729233,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.4767527063,9.78E-02,0.2583424897,0.6103069057,0.7452514389
01/09 23:00:00,3.623196112,1.181616863,0.6557092012,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.3589037302,7.36E-02,0.2058810209,0.5281424136,0.6193281977
01/10 1052160:00:00,3.114869919,0.9110048468,0.6656647309,0.00E+00,0.1481737194,0.00E+00,4.11E-03,4.11E-03,4.11E-03,0.2464114895,5.05E-02,0.1359208905,0.4589459301,0.4858765964
01/10 1:00:00,3.039964856,0.6501273701,0.8763346283,0.00E+00,0.5095076184,0.00E+00,1.41E-02,1.41E-02,1.41E-02,0.1285625134,2.64E-02,8.64E-02,0.3796181899,0.3406770733
01/10 2:00:00,3.614606332,0.5535306974,1.24703706,0.00E+00,0.9485607629,0.00E+00,2.63E-02,2.63E-02,2.63E-02,7.50E-02,1.54E-02,7.22E-02,0.3495283574,0.2743990935
01/10 3:00:00,4.501645935,0.5243784329,1.706323788,0.00E+00,1.426085809,0.00E+00,3.96E-02,3.96E-02,3.96E-02,5.36E-02,1.10E-02,5.97E-02,0.3454758547,0.2564399316
01/10 4:00:00,4.602408172,0.5139181478,1.765490746,0.00E+00,1.4804132,0.00E+00,4.11E-02,4.11E-02,4.11E-02,5.36E-02,1.10E-02,5.26E-02,0.3406128514,0.2616144856
01/10 5:00:00,5.338618254,0.5199523857,2.118758145,0.00E+00,1.781809686,0.00E+00,4.94E-02,4.94E-02,4.94E-02,5.36E-02,1.10E-02,6.32E-02,0.3277461554,0.3143717187
01/10 6:00:00,6.113588997,0.5735070481,2.451264738,0.00E+00,1.880325262,0.00E+00,5.22E-02,5.22E-02,5.22E-02,5.36E-02,1.10E-02,7.60E-02,0.3657383681,0.5457456488
01/10 7:00:00,9.093625321,0.7906879918,3.703413029,0.00E+00,2.696758242,0.00E+00,7.48E-02,7.48E-02,7.48E-02,0.123205778,2.53E-02,0.1297581345,0.4225747184,0.9775457966
01/10 8:00:00,7.456432332,1.047859856,2.675406083,0.00E+00,1.548505125,0.00E+00,4.30E-02,4.30E-02,4.30E-02,0.2517682913,5.16E-02,0.207406095,0.4490172985,1.095970475
01/10 9:00:00,5.851426639,0.977583073,1.945041165,0.00E+00,0.8544686503,0.00E+00,2.37E-02,2.37E-02,2.37E-02,0.2410547541,4.94E-02,0.2686908642,0.3796181899,1.064422578
01/10 10:00:00,3.729929541,0.8186574275,1.062986312,0.00E+00,7.16E-02,0.00E+00,1.99E-03,1.99E-03,1.99E-03,0.123205778,2.53E-02,0.3300337597,0.3230857773,0.9691188381
01/10 11:00:00,3.340656822,0.8132905704,0.8759649107,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.3448768958,0.3306842198,0.8531857825
01/10 12:00:00,3.167807402,0.8296350019,0.7731992586,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.3611200148,0.3307855324,0.7504131515
01/10 13:00:00,2.977292368,0.8147890513,0.6925957725,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.3518462554,0.3252133412,0.6701935049
01/10 14:00:00,2.836220164,0.7920365283,0.6451995223,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.3178480374,0.3364590362,0.6220225968
01/10 15:00:00,2.745747445,0.7922318804,0.6004203382,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1071354389,2.20E-02,0.2926424051,0.3554044863,0.5759383585
01/10 16:00:00,2.883477269,0.8544867949,0.6077107784,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1339193152,2.75E-02,0.3028638581,0.3751604369,0.5818679133
01/10 17:00:00,3.460291786,1.083676026,0.6692911636,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.224984415,4.61E-02,0.3537210264,0.443749045,0.6387235835
01/10 18:00:00,4.550840956,1.502758382,0.7987669643,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.4178282183,8.57E-02,0.4450702935,0.5390841709,0.7616322397
01/10 19:00:00,5.29185884,1.777479618,0.9111458713,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.6213855588,0.1274522988,0.3982840231,0.5852827016,0.8708287685
01/10 20:00:00,5.260508036,1.728574357,0.9300247563,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.6588829724,0.1351433844,0.3153461488,0.6041268391,0.8884095781
01/10 21:00:00,4.875434037,1.600128979,0.8666484725,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.5678178726,0.1164650298,0.2758751487,0.6248959154,0.82360262
01/10 22:00:00,4.433128682,1.458263789,0.7868585036,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.4767527063,9.78E-02,0.2583424897,0.6103069057,0.7448176125
01/10 23:00:00,3.622365164,1.181616863,0.6552937269,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.3589037302,7.36E-02,0.2058810209,0.5281424136,0.6189127234
01/11 1052184:00:00,2.798312836,0.9068947514,0.5156063802,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.2464114895,5.05E-02,0.1359208905,0.4589459301,0.4839919651
01/11 1:00:00,2.577642118,0.6440566368,0.657314726,0.00E+00,0.290650623,0.00E+00,8.06E-03,8.06E-03,8.06E-03,0.1285625134,2.64E-02,8.64E-02,0.3796181899,0.3405141663
01/11 2:00:00,3.144536986,0.5473516671,1.024360447,0.00E+00,0.7257995353,0.00E+00,2.01E-02,2.01E-02,2.01E-02,7.50E-02,1.54E-02,7.22E-02,0.3495283574,0.2744837086
01/11 3:00:00,3.447334871,0.5105230048,1.206879112,0.00E+00,0.9265815135,0.00E+00,2.57E-02,2.57E-02,2.57E-02,5.36E-02,1.10E-02,5.97E-02,0.3454758547,0.2564995514
01/11 4:00:00,4.009867143,0.5061302902,1.484795946,0.00E+00,1.199651876,0.00E+00,3.33E-02,3.33E-02,3.33E-02,5.36E-02,1.10E-02,5.26E-02,0.3406128514,0.2616810096
01/11 5:00:00,4.648520255,0.5108807935,1.791852331,0.00E+00,1.454768238,0.00E+00,4.04E-02,4.04E-02,4.04E-02,5.36E-02,1.10E-02,6.32E-02,0.3277461554,0.3145073526
01/11 6:00:00,5.42452409,0.5644413333,2.124863714,0.00E+00,1.553495699,0.00E+00,4.31E-02,4.31E-02,4.31E-02,5.36E-02,1.10E-02,7.60E-02,0.3657383681,0.5461741875
01/11 7:00:00,8.14122552,0.7781475441,3.252294024,0.00E+00,2.24466052,0.00E+00,6.23E-02,6.23E-02,6.23E-02,0.123205778,2.53E-02,0.1297581345,0.4225747184,0.9785245131
01/11 8:00:00,7.257873059,1.045220704,2.581404749,0.00E+00,1.453360642,0.00E+00,4.03E-02,4.03E-02,4.03E-02,0.2517682913,5.16E-02,0.207406095,0.4490172985,1.097113625
01/11 9:00:00,6.715839099,0.9889123887,2.354588764,0.00E+00,1.262903653,0.00E+00,3.50E-02,3.50E-02,3.50E-02,0.2410547541,4.94E-02,0.2686908642,0.3796181899,1.065535174
01/11 10:00:00,5.421729881,0.8408617675,1.864477802,0.00E+00,0.8721040406,0.00E+00,2.42E-02,2.42E-02,2.42E-02,0.123205778,2.53E-02,0.3300337597,0.3230857773,0.9701180506
01/11 11:00:00,5.015304519,0.8351849103,1.669500079,0.00E+00,0.7893164129,0.00E+00,2.19E-02,2.19E-02,2.19E-02,0.101778637,2.09E-02,0.3448768958,0.3306842198,0.8574045381
01/11 12:00:00,3.178783333,0.8296350019,0.7786872241,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.3611200148,0.3307855324,0.755901117
01/11 13:00:00,2.98882443,0.8147890513,0.6983618038,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.3518462554,0.3252133412,0.6759595361
01/11 14:00:00,2.846785758,0.7920365283,0.6504823197,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.3178480374,0.3364590362,0.6273053942
01/11 15:00:00,2.753029285,0.7922318804,0.6040612582,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1071354389,2.20E-02,0.2926424051,0.3554044863,0.5795792785
01/11 16:00:00,2.8880386,0.8544867949,0.6099914435,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1339193152,2.75E-02,0.3028638581,0.3751604369,0.5841485784
01/11 17:00:00,3.463519116,1.083676026,0.6709048287,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.224984415,4.61E-02,0.3537210264,0.443749045,0.6403372486
01/11 18:00:00,4.553685784,1.502758382,0.800189378,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.4178282183,8.57E-02,0.4450702935,0.5390841709,0.7630546534
01/11 19:00:00,5.294822776,1.777479618,0.9126278393,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.6213855588,0.1274522988,0.3982840231,0.5852827016,0.8723107364
01/11 20:00:00,5.262944586,1.728574357,0.9312430312,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.6588829724,0.1351433844,0.3153461488,0.6041268391,0.889627853
