Year,Month,Day,Hour,Minute,Energy Generated (kW)
2019,1,17,0,0,0.00E+00
2019,1,17,0,30,0.00E+00
2019,1,17,1,0,0.00E+00
2019,1,17,1,30,0.00E+00
2019,1,17,2,0,0.00E+00
2019,1,17,2,30,0.00E+00
2019,1,17,3,0,0.00E+00
2019,1,17,3,30,0.00E+00
2019,1,17,4,0,0.00E+00
2019,1,17,4,30,0.00E+00
2019,1,17,5,0,0.00E+00
2019,1,17,5,30,0.00E+00
2019,1,17,6,0,0.00E+00
2019,1,17,6,30,0.00E+00
2019,1,17,7,0,0.00E+00
2019,1,17,7,30,1.73E-02
2019,1,17,8,0,5.02E-02
2019,1,17,8,30,6.65E-02
2019,1,17,9,0,7.63E-02
2019,1,17,9,30,8.28E-02
2019,1,17,10,0,1.25E-01
2019,1,17,10,30,2.46E-01
2019,1,17,11,0,2.56E-01
2019,1,17,11,30,3.26E-01
2019,1,17,12,0,2.23E-01
2019,1,17,12,30,2.82E-01
2019,1,17,13,0,5.13E-01
2019,1,17,13,30,5.59E-01
2019,1,17,14,0,5.53E-01
2019,1,17,14,30,4.62E-01
2019,1,17,15,0,4.02E-01
2019,1,17,15,30,2.42E-01
2019,1,17,16,0,1.22E-01
2019,1,17,16,30,4.40E-02
2019,1,17,17,0,2.62E-04
2019,1,17,17,30,0.00E+00
2019,1,17,18,0,0.00E+00
2019,1,17,18,30,0.00E+00
2019,1,17,19,0,0.00E+00
2019,1,17,19,30,0.00E+00
2019,1,17,20,0,0.00E+00
2019,1,17,20,30,0.00E+00
2019,1,17,21,0,0.00E+00
2019,1,17,21,30,0.00E+00
2019,1,17,22,0,0.00E+00
2019,1,17,22,30,0.00E+00
2019,1,17,23,0,0.00E+00
2019,1,17,23,30,0.00E+00
2019,1,18,0,0,0.00E+00
2019,1,18,0,30,0.00E+00
2019,1,18,1,0,0.00E+00
2019,1,18,1,30,0.00E+00
2019,1,18,2,0,0.00E+00
2019,1,18,2,30,0.00E+00
2019,1,18,3,0,0.00E+00
2019,1,18,3,30,0.00E+00
2019,1,18,4,0,0.00E+00
2019,1,18,4,30,0.00E+00
2019,1,18,5,0,0.00E+00
2019,1,18,5,30,0.00E+00
2019,1,18,6,0,0.00E+00
2019,1,18,6,30,0.00E+00
2019,1,18,7,0,0.00E+00
2019,1,18,7,30,3.92E-01
2019,1,18,8,0,8.00E-01
2019,1,18,8,30,1.09E+00
2019,1,18,9,0,1.56E+00
2019,1,18,9,30,1.23E+00
2019,1,18,10,0,1.06E+00
2019,1,18,10,30,1.48E+00
2019,1,18,11,0,1.86E+00
2019,1,18,11,30,1.92E+00
2019,1,18,12,0,1.91E+00
2019,1,18,12,30,1.80E+00
2019,1,18,13,0,1.86E+00
2019,1,18,13,30,1.65E+00
2019,1,18,14,0,1.47E+00
2019,1,18,14,30,1.19E+00
2019,1,18,15,0,1.19E+00
2019,1,18,15,30,8.02E-01
2019,1,18,16,0,7.79E-01
2019,1,18,16,30,4.73E-01
2019,1,18,17,0,5.40E-02
2019,1,18,17,30,0.00E+00
2019,1,18,18,0,0.00E+00
2019,1,18,18,30,0.00E+00
2019,1,18,19,0,0.00E+00
2019,1,18,19,30,0.00E+00
2019,1,18,20,0,0.00E+00
2019,1,18,20,30,0.00E+00
2019,1,18,21,0,0.00E+00
2019,1,18,21,30,0.00E+00
2019,1,18,22,0,0.00E+00
2019,1,18,22,30,0.00E+00
2019,1,18,23,0,0.00E+00
2019,1,18,23,30,0.00E+00
2019,1,19,0,0,0.00E+00
2019,1,19,0,30,0.00E+00
2019,1,19,1,0,0.00E+00
2019,1,19,1,30,0.00E+00
2019,1,19,2,0,0.00E+00
2019,1,19,2,30,0.00E+00
2019,1,19,3,0,0.00E+00
2019,1,19,3,30,0.00E+00
2019,1,19,4,0,0.00E+00
2019,1,19,4,30,0.00E+00
2019,1,19,5,0,0.00E+00
2019,1,19,5,30,0.00E+00
2019,1,19,6,0,0.00E+00
2019,1,19,6,30,0.00E+00
2019,1,19,7,0,0.00E+00
2019,1,19,7,30,4.61E-01
2019,1,19,8,0,9.24E-01
2019,1,19,8,30,1.36E+00
2019,1,19,9,0,1.74E+00
2019,1,19,9,30,2.07E+00
2019,1,19,10,0,2.32E+00
2019,1,19,10,30,2.50E+00
2019,1,19,11,0,2.61E+00
2019,1,19,11,30,2.66E+00
2019,1,19,12,0,2.65E+00
2019,1,19,12,30,2.61E+00
2019,1,19,13,0,2.52E+00
2019,1,19,13,30,2.41E+00
2019,1,19,14,0,2.25E+00
2019,1,19,14,30,2.01E+00
2019,1,19,15,0,1.68E+00
2019,1,19,15,30,1.37E+00
2019,1,19,16,0,9.90E-01
2019,1,19,16,30,4.90E-01
2019,1,19,17,0,5.41E-02
2019,1,19,17,30,0.00E+00
2019,1,19,18,0,0.00E+00
2019,1,19,18,30,0.00E+00
2019,1,19,19,0,0.00E+00
2019,1,19,19,30,0.00E+00
2019,1,19,20,0,0.00E+00
2019,1,19,20,30,0.00E+00
2019,1,19,21,0,0.00E+00
2019,1,19,21,30,0.00E+00
2019,1,19,22,0,0.00E+00
2019,1,19,22,30,0.00E+00
2019,1,19,23,0,0.00E+00
2019,1,19,23,30,0.00E+00
2019,1,20,0,0,0.00E+00
2019,1,20,0,30,0.00E+00
2019,1,20,1,0,0.00E+00
2019,1,20,1,30,0.00E+00
2019,1,20,2,0,0.00E+00
2019,1,20,2,30,0.00E+00
2019,1,20,3,0,0.00E+00
2019,1,20,3,30,0.00E+00
2019,1,20,4,0,0.00E+00
2019,1,20,4,30,0.00E+00
2019,1,20,5,0,0.00E+00
2019,1,20,5,30,0.00E+00
2019,1,20,6,0,0.00E+00
2019,1,20,6,30,0.00E+00
2019,1,20,7,0,0.00E+00
2019,1,20,7,30,2.28E-01
2019,1,20,8,0,5.80E-01
2019,1,20,8,30,9.28E-01
2019,1,20,9,0,1.23E+00
2019,1,20,9,30,1.50E+00
2019,1,20,10,0,1.70E+00
2019,1,20,10,30,1.96E+00
2019,1,20,11,0,2.07E+00
2019,1,20,11,30,2.15E+00
2019,1,20,12,0,2.17E+00
2019,1,20,12,30,2.13E+00
2019,1,20,13,0,1.98E+00
2019,1,20,13,30,1.93E+00
2019,1,20,14,0,1.54E+00
2019,1,20,14,30,1.31E+00
2019,1,20,15,0,1.15E+00
2019,1,20,15,30,8.27E-01
2019,1,20,16,0,5.51E-01
2019,1,20,16,30,2.63E-01
2019,1,20,17,0,3.70E-02
2019,1,20,17,30,0.00E+00
2019,1,20,18,0,0.00E+00
2019,1,20,18,30,0.00E+00
2019,1,20,19,0,0.00E+00
2019,1,20,19,30,0.00E+00
2019,1,20,20,0,0.00E+00
2019,1,20,20,30,0.00E+00
2019,1,20,21,0,0.00E+00
2019,1,20,21,30,0.00E+00
2019,1,20,22,0,0.00E+00
2019,1,20,22,30,0.00E+00
2019,1,20,23,0,0.00E+00
2019,1,20,23,30,0.00E+00
2019,1,21,0,0,0.00E+00
2019,1,21,0,30,0.00E+00
2019,1,21,1,0,0.00E+00
2019,1,21,1,30,0.00E+00
2019,1,21,2,0,0.00E+00
2019,1,21,2,30,0.00E+00
2019,1,21,3,0,0.00E+00
2019,1,21,3,30,0.00E+00
2019,1,21,4,0,0.00E+00
2019,1,21,4,30,0.00E+00
2019,1,21,5,0,0.00E+00
2019,1,21,5,30,0.00E+00
2019,1,21,6,0,0.00E+00
2019,1,21,6,30,0.00E+00
2019,1,21,7,0,0.00E+00
2019,1,21,7,30,2.77E-01
2019,1,21,8,0,5.10E-01
2019,1,21,8,30,1.40E+00
2019,1,21,9,0,1.91E+00
2019,1,21,9,30,2.24E+00
2019,1,21,10,0,2.53E+00
2019,1,21,10,30,2.76E+00
2019,1,21,11,0,2.92E+00
2019,1,21,11,30,3.02E+00
2019,1,21,12,0,3.06E+00
2019,1,21,12,30,3.03E+00
2019,1,21,13,0,2.94E+00
2019,1,21,13,30,2.79E+00
2019,1,21,14,0,2.58E+00
2019,1,21,14,30,2.31E+00
2019,1,21,15,0,2.00E+00
2019,1,21,15,30,1.59E+00
2019,1,21,16,0,1.14E+00
2019,1,21,16,30,6.55E-01
2019,1,21,17,0,1.30E-01
2019,1,21,17,30,0.00E+00
2019,1,21,18,0,0.00E+00
2019,1,21,18,30,0.00E+00
2019,1,21,19,0,0.00E+00
2019,1,21,19,30,0.00E+00
2019,1,21,20,0,0.00E+00
2019,1,21,20,30,0.00E+00
2019,1,21,21,0,0.00E+00
2019,1,21,21,30,0.00E+00
2019,1,21,22,0,0.00E+00
2019,1,21,22,30,0.00E+00
2019,1,21,23,0,0.00E+00
2019,1,21,23,30,0.00E+00
2019,1,22,0,0,0.00E+00
2019,1,22,0,30,0.00E+00
2019,1,22,1,0,0.00E+00
2019,1,22,1,30,0.00E+00
2019,1,22,2,0,0.00E+00
2019,1,22,2,30,0.00E+00
2019,1,22,3,0,0.00E+00
2019,1,22,3,30,0.00E+00
2019,1,22,4,0,0.00E+00
2019,1,22,4,30,0.00E+00
2019,1,22,5,0,0.00E+00
2019,1,22,5,30,0.00E+00
2019,1,22,6,0,0.00E+00
2019,1,22,6,30,0.00E+00
2019,1,22,7,0,0.00E+00
2019,1,22,7,30,5.80E-01
2019,1,22,8,0,1.09E+00
2019,1,22,8,30,1.57E+00
2019,1,22,9,0,1.97E+00
2019,1,22,9,30,2.31E+00
2019,1,22,10,0,2.57E+00
2019,1,22,10,30,2.76E+00
2019,1,22,11,0,2.89E+00
2019,1,22,11,30,2.97E+00
2019,1,22,12,0,3.02E+00
2019,1,22,12,30,2.91E+00
2019,1,22,13,0,2.38E+00
2019,1,22,13,30,2.08E+00
2019,1,22,14,0,1.76E+00
2019,1,22,14,30,1.57E+00
2019,1,22,15,0,1.74E+00
2019,1,22,15,30,1.35E+00
2019,1,22,16,0,8.30E-01
2019,1,22,16,30,4.17E-01
2019,1,22,17,0,5.56E-02
2019,1,22,17,30,0.00E+00
2019,1,22,18,0,0.00E+00
2019,1,22,18,30,0.00E+00
2019,1,22,19,0,0.00E+00
2019,1,22,19,30,0.00E+00
2019,1,22,20,0,0.00E+00
2019,1,22,20,30,0.00E+00
2019,1,22,21,0,0.00E+00
2019,1,22,21,30,0.00E+00
2019,1,22,22,0,0.00E+00
2019,1,22,22,30,0.00E+00
2019,1,22,23,0,0.00E+00
2019,1,22,23,30,0.00E+00
2019,1,23,0,0,0.00E+00
2019,1,23,0,30,0.00E+00
2019,1,23,1,0,0.00E+00
2019,1,23,1,30,0.00E+00
2019,1,23,2,0,0.00E+00
2019,1,23,2,30,0.00E+00
2019,1,23,3,0,0.00E+00
2019,1,23,3,30,0.00E+00
2019,1,23,4,0,0.00E+00
2019,1,23,4,30,0.00E+00
2019,1,23,5,0,0.00E+00
2019,1,23,5,30,0.00E+00
2019,1,23,6,0,0.00E+00
2019,1,23,6,30,0.00E+00
2019,1,23,7,0,5.57E-02
2019,1,23,7,30,5.29E-01
2019,1,23,8,0,9.97E-01
2019,1,23,8,30,1.45E+00
2019,1,23,9,0,1.84E+00
2019,1,23,9,30,2.14E+00
2019,1,23,10,0,2.38E+00
2019,1,23,10,30,2.54E+00
2019,1,23,11,0,2.64E+00
2019,1,23,11,30,2.69E+00
2019,1,23,12,0,2.70E+00
2019,1,23,12,30,2.73E+00
2019,1,23,13,0,2.69E+00
2019,1,23,13,30,2.58E+00
2019,1,23,14,0,2.41E+00
2019,1,23,14,30,2.18E+00
2019,1,23,15,0,1.88E+00
2019,1,23,15,30,1.51E+00
2019,1,23,16,0,1.06E+00
2019,1,23,16,30,5.06E-01
2019,1,23,17,0,1.29E-01
2019,1,23,17,30,0.00E+00
2019,1,23,18,0,0.00E+00
2019,1,23,18,30,0.00E+00
2019,1,23,19,0,0.00E+00
2019,1,23,19,30,0.00E+00
2019,1,23,20,0,0.00E+00
2019,1,23,20,30,0.00E+00
2019,1,23,21,0,0.00E+00
2019,1,23,21,30,0.00E+00
2019,1,23,22,0,0.00E+00
2019,1,23,22,30,0.00E+00
2019,1,23,23,0,0.00E+00
2019,1,23,23,30,0.00E+00
2019,1,24,0,0,0.00E+00
2019,1,24,0,30,0.00E+00
2019,1,24,1,0,0.00E+00
2019,1,24,1,30,0.00E+00
2019,1,24,2,0,0.00E+00
2019,1,24,2,30,0.00E+00
2019,1,24,3,0,0.00E+00
2019,1,24,3,30,0.00E+00
2019,1,24,4,0,0.00E+00
2019,1,24,4,30,0.00E+00
2019,1,24,5,0,0.00E+00
2019,1,24,5,30,0.00E+00
2019,1,24,6,0,0.00E+00
2019,1,24,6,30,0.00E+00
2019,1,24,7,0,5.87E-02
2019,1,24,7,30,5.24E-01
2019,1,24,8,0,9.22E-01
2019,1,24,8,30,1.44E+00
2019,1,24,9,0,1.83E+00
2019,1,24,9,30,2.13E+00
2019,1,24,10,0,2.39E+00
2019,1,24,10,30,2.58E+00
2019,1,24,11,0,2.71E+00
2019,1,24,11,30,2.76E+00
2019,1,24,12,0,2.60E+00
2019,1,24,12,30,2.51E+00
2019,1,24,13,0,2.27E+00
2019,1,24,13,30,2.14E+00
2019,1,24,14,0,2.12E+00
2019,1,24,14,30,1.90E+00
2019,1,24,15,0,1.76E+00
2019,1,24,15,30,1.41E+00
2019,1,24,16,0,1.03E+00
2019,1,24,16,30,5.95E-01
2019,1,24,17,0,1.26E-01
2019,1,24,17,30,0.00E+00
2019,1,24,18,0,0.00E+00
2019,1,24,18,30,0.00E+00
2019,1,24,19,0,0.00E+00
2019,1,24,19,30,0.00E+00
2019,1,24,20,0,0.00E+00
2019,1,24,20,30,0.00E+00
2019,1,24,21,0,0.00E+00
2019,1,24,21,30,0.00E+00
2019,1,24,22,0,0.00E+00
2019,1,24,22,30,0.00E+00
2019,1,24,23,0,0.00E+00
2019,1,24,23,30,0.00E+00
2019,1,25,0,0,0.00E+00
2019,1,25,0,30,0.00E+00
2019,1,25,1,0,0.00E+00
2019,1,25,1,30,0.00E+00
2019,1,25,2,0,0.00E+00
2019,1,25,2,30,0.00E+00
2019,1,25,3,0,0.00E+00
2019,1,25,3,30,0.00E+00
2019,1,25,4,0,0.00E+00
2019,1,25,4,30,0.00E+00
2019,1,25,5,0,0.00E+00
2019,1,25,5,30,0.00E+00
2019,1,25,6,0,0.00E+00
2019,1,25,6,30,0.00E+00
2019,1,25,7,0,2.10E-02
2019,1,25,7,30,3.76E-01
2019,1,25,8,0,6.26E-01
2019,1,25,8,30,1.06E+00
2019,1,25,9,0,1.60E+00
2019,1,25,9,30,2.18E+00
2019,1,25,10,0,2.43E+00
2019,1,25,10,30,2.60E+00
2019,1,25,11,0,2.73E+00
2019,1,25,11,30,2.79E+00
2019,1,25,12,0,2.80E+00
2019,1,25,12,30,2.77E+00
2019,1,25,13,0,2.70E+00
2019,1,25,13,30,2.58E+00
2019,1,25,14,0,2.39E+00
2019,1,25,14,30,2.16E+00
2019,1,25,15,0,1.86E+00
2019,1,25,15,30,1.50E+00
2019,1,25,16,0,1.10E+00
2019,1,25,16,30,6.57E-01
2019,1,25,17,0,1.81E-01
2019,1,25,17,30,0.00E+00
2019,1,25,18,0,0.00E+00
2019,1,25,18,30,0.00E+00
2019,1,25,19,0,0.00E+00
2019,1,25,19,30,0.00E+00
2019,1,25,20,0,0.00E+00
2019,1,25,20,30,0.00E+00
2019,1,25,21,0,0.00E+00
2019,1,25,21,30,0.00E+00
2019,1,25,22,0,0.00E+00
2019,1,25,22,30,0.00E+00
2019,1,25,23,0,0.00E+00
2019,1,25,23,30,0.00E+00
2019,1,26,0,0,0.00E+00
2019,1,26,0,30,0.00E+00
2019,1,26,1,0,0.00E+00
2019,1,26,1,30,0.00E+00
2019,1,26,2,0,0.00E+00
2019,1,26,2,30,0.00E+00
2019,1,26,3,0,0.00E+00
2019,1,26,3,30,0.00E+00
2019,1,26,4,0,0.00E+00
2019,1,26,4,30,0.00E+00
2019,1,26,5,0,0.00E+00
2019,1,26,5,30,0.00E+00
2019,1,26,6,0,0.00E+00
2019,1,26,6,30,0.00E+00
2019,1,26,7,0,1.41E-02
2019,1,26,7,30,2.34E-01
2019,1,26,8,0,4.65E-01
2019,1,26,8,30,1.41E+00
2019,1,26,9,0,1.86E+00
2019,1,26,9,30,2.18E+00
2019,1,26,10,0,2.44E+00
2019,1,26,10,30,2.65E+00
2019,1,26,11,0,2.79E+00
2019,1,26,11,30,2.86E+00
2019,1,26,12,0,2.88E+00
2019,1,26,12,30,1.88E+00
2019,1,26,13,0,2.23E+00
2019,1,26,13,30,1.66E+00
2019,1,26,14,0,9.99E-01
2019,1,26,14,30,1.43E+00
2019,1,26,15,0,1.64E+00
2019,1,26,15,30,1.47E+00
2019,1,26,16,0,8.33E-01
2019,1,26,16,30,1.50E-01
2019,1,26,17,0,2.16E-02
2019,1,26,17,30,0.00E+00
2019,1,26,18,0,0.00E+00
2019,1,26,18,30,0.00E+00
2019,1,26,19,0,0.00E+00
2019,1,26,19,30,0.00E+00
2019,1,26,20,0,0.00E+00
2019,1,26,20,30,0.00E+00
2019,1,26,21,0,0.00E+00
2019,1,26,21,30,0.00E+00
2019,1,26,22,0,0.00E+00
2019,1,26,22,30,0.00E+00
2019,1,26,23,0,0.00E+00
2019,1,26,23,30,0.00E+00
2019,1,27,0,0,0.00E+00
2019,1,27,0,30,0.00E+00
2019,1,27,1,0,0.00E+00
2019,1,27,1,30,0.00E+00
2019,1,27,2,0,0.00E+00
2019,1,27,2,30,0.00E+00
2019,1,27,3,0,0.00E+00
2019,1,27,3,30,0.00E+00
2019,1,27,4,0,0.00E+00
2019,1,27,4,30,0.00E+00
2019,1,27,5,0,0.00E+00
2019,1,27,5,30,0.00E+00
2019,1,27,6,0,0.00E+00
2019,1,27,6,30,0.00E+00
2019,1,27,7,0,0.00E+00
2019,1,27,7,30,2.41E-01
2019,1,27,8,0,4.39E-01
2019,1,27,8,30,9.10E-01
2019,1,27,9,0,1.29E+00
2019,1,27,9,30,1.87E+00
2019,1,27,10,0,2.14E+00
2019,1,27,10,30,2.39E+00
2019,1,27,11,0,2.58E+00
2019,1,27,11,30,2.71E+00
2019,1,27,12,0,2.73E+00
2019,1,27,12,30,2.72E+00
2019,1,27,13,0,2.65E+00
2019,1,27,13,30,2.53E+00
2019,1,27,14,0,2.37E+00
2019,1,27,14,30,2.12E+00
2019,1,27,15,0,1.82E+00
2019,1,27,15,30,1.47E+00
2019,1,27,16,0,1.06E+00
2019,1,27,16,30,5.87E-01
2019,1,27,17,0,7.93E-02
2019,1,27,17,30,0.00E+00
2019,1,27,18,0,0.00E+00
2019,1,27,18,30,0.00E+00
2019,1,27,19,0,0.00E+00
2019,1,27,19,30,0.00E+00
2019,1,27,20,0,0.00E+00
2019,1,27,20,30,0.00E+00
2019,1,27,21,0,0.00E+00
2019,1,27,21,30,0.00E+00
2019,1,27,22,0,0.00E+00
2019,1,27,22,30,0.00E+00
2019,1,27,23,0,0.00E+00
2019,1,27,23,30,0.00E+00
2019,1,28,0,0,0.00E+00
2019,1,28,0,30,0.00E+00
2019,1,28,1,0,0.00E+00
2019,1,28,1,30,0.00E+00
2019,1,28,2,0,0.00E+00
2019,1,28,2,30,0.00E+00
2019,1,28,3,0,0.00E+00
2019,1,28,3,30,0.00E+00
2019,1,28,4,0,0.00E+00
2019,1,28,4,30,0.00E+00
2019,1,28,5,0,0.00E+00
2019,1,28,5,30,0.00E+00
2019,1,28,6,0,0.00E+00
2019,1,28,6,30,0.00E+00
2019,1,28,7,0,0.00E+00
2019,1,28,7,30,9.67E-02
2019,1,28,8,0,2.35E-01
2019,1,28,8,30,6.30E-01
2019,1,28,9,0,6.72E-01
2019,1,28,9,30,5.11E-01
2019,1,28,10,0,6.45E-01
2019,1,28,10,30,1.45E+00
2019,1,28,11,0,1.18E+00
2019,1,28,11,30,7.34E-01
2019,1,28,12,0,1.37E+00
2019,1,28,12,30,1.86E+00
2019,1,28,13,0,1.90E+00
2019,1,28,13,30,2.16E+00
2019,1,28,14,0,2.29E+00
2019,1,28,14,30,1.69E+00
2019,1,28,15,0,1.11E+00
2019,1,28,15,30,1.19E+00
2019,1,28,16,0,7.94E-01
2019,1,28,16,30,2.81E-01
2019,1,28,17,0,7.64E-02
2019,1,28,17,30,0.00E+00
2019,1,28,18,0,0.00E+00
2019,1,28,18,30,0.00E+00
2019,1,28,19,0,0.00E+00
2019,1,28,19,30,0.00E+00
2019,1,28,20,0,0.00E+00
2019,1,28,20,30,0.00E+00
2019,1,28,21,0,0.00E+00
2019,1,28,21,30,0.00E+00
2019,1,28,22,0,0.00E+00
2019,1,28,22,30,0.00E+00
2019,1,28,23,0,0.00E+00
2019,1,28,23,30,0.00E+00
2019,1,29,0,0,0.00E+00
2019,1,29,0,30,0.00E+00
2019,1,29,1,0,0.00E+00
2019,1,29,1,30,0.00E+00
2019,1,29,2,0,0.00E+00
2019,1,29,2,30,0.00E+00
2019,1,29,3,0,0.00E+00
2019,1,29,3,30,0.00E+00
2019,1,29,4,0,0.00E+00
2019,1,29,4,30,0.00E+00
2019,1,29,5,0,0.00E+00
2019,1,29,5,30,0.00E+00
2019,1,29,6,0,0.00E+00
2019,1,29,6,30,0.00E+00
2019,1,29,7,0,8.87E-03
2019,1,29,7,30,1.13E-01
2019,1,29,8,0,2.74E-01
2019,1,29,8,30,8.20E-01
2019,1,29,9,0,1.29E+00
2019,1,29,9,30,1.59E+00
2019,1,29,10,0,2.09E+00
2019,1,29,10,30,2.10E+00
2019,1,29,11,0,2.34E+00
2019,1,29,11,30,2.75E+00
2019,1,29,12,0,2.78E+00
2019,1,29,12,30,2.76E+00
2019,1,29,13,0,2.38E+00
2019,1,29,13,30,1.78E+00
2019,1,29,14,0,1.27E+00
2019,1,29,14,30,7.49E-01
2019,1,29,15,0,9.55E-01
2019,1,29,15,30,6.50E-01
2019,1,29,16,0,4.92E-01
2019,1,29,16,30,2.65E-01
2019,1,29,17,0,5.97E-02
2019,1,29,17,30,0.00E+00
2019,1,29,18,0,0.00E+00
2019,1,29,18,30,0.00E+00
2019,1,29,19,0,0.00E+00
2019,1,29,19,30,0.00E+00
2019,1,29,20,0,0.00E+00
2019,1,29,20,30,0.00E+00
2019,1,29,21,0,0.00E+00
2019,1,29,21,30,0.00E+00
2019,1,29,22,0,0.00E+00
2019,1,29,22,30,0.00E+00
2019,1,29,23,0,0.00E+00
2019,1,29,23,30,0.00E+00
2019,1,30,0,0,0.00E+00
2019,1,30,0,30,0.00E+00
2019,1,30,1,0,0.00E+00
2019,1,30,1,30,0.00E+00
2019,1,30,2,0,0.00E+00
2019,1,30,2,30,0.00E+00
2019,1,30,3,0,0.00E+00
2019,1,30,3,30,0.00E+00
2019,1,30,4,0,0.00E+00
2019,1,30,4,30,0.00E+00
2019,1,30,5,0,0.00E+00
2019,1,30,5,30,0.00E+00
2019,1,30,6,0,0.00E+00
2019,1,30,6,30,0.00E+00
2019,1,30,7,0,0.00E+00
2019,1,30,7,30,1.77E-02
2019,1,30,8,0,4.42E-02
2019,1,30,8,30,2.16E-01
2019,1,30,9,0,2.36E-01
2019,1,30,9,30,3.74E-01
2019,1,30,10,0,8.18E-01
2019,1,30,10,30,1.73E+00
2019,1,30,11,0,1.69E+00
2019,1,30,11,30,2.09E+00
2019,1,30,12,0,2.45E+00
2019,1,30,12,30,2.67E+00
2019,1,30,13,0,2.65E+00
2019,1,30,13,30,2.53E+00
2019,1,30,14,0,2.36E+00
2019,1,30,14,30,2.11E+00
2019,1,30,15,0,1.82E+00
2019,1,30,15,30,1.46E+00
2019,1,30,16,0,1.05E+00
2019,1,30,16,30,3.45E-01
2019,1,30,17,0,1.42E-01
2019,1,30,17,30,0.00E+00
2019,1,30,18,0,0.00E+00
2019,1,30,18,30,0.00E+00
2019,1,30,19,0,0.00E+00
2019,1,30,19,30,0.00E+00
2019,1,30,20,0,0.00E+00
2019,1,30,20,30,0.00E+00
2019,1,30,21,0,0.00E+00
2019,1,30,21,30,0.00E+00
2019,1,30,22,0,0.00E+00
2019,1,30,22,30,0.00E+00
2019,1,30,23,0,0.00E+00
2019,1,30,23,30,0.00E+00
2019,1,31,0,0,0.00E+00
2019,1,31,0,30,0.00E+00
2019,1,31,1,0,0.00E+00
2019,1,31,1,30,0.00E+00
2019,1,31,2,0,0.00E+00
2019,1,31,2,30,0.00E+00
2019,1,31,3,0,0.00E+00
2019,1,31,3,30,0.00E+00
2019,1,31,4,0,0.00E+00
2019,1,31,4,30,0.00E+00
2019,1,31,5,0,0.00E+00
2019,1,31,5,30,0.00E+00
2019,1,31,6,0,0.00E+00
2019,1,31,6,30,0.00E+00
2019,1,31,7,0,0.00E+00
2019,1,31,7,30,7.68E-03
2019,1,31,8,0,1.43E-02
2019,1,31,8,30,1.42E-02
2019,1,31,9,0,4.07E-02
2019,1,31,9,30,8.37E-02
2019,1,31,10,0,8.36E-02
2019,1,31,10,30,1.07E-01
2019,1,31,11,0,1.17E-01
2019,1,31,11,30,1.30E-01
2019,1,31,12,0,1.76E-01
2019,1,31,12,30,1.56E-01
2019,1,31,13,0,1.10E-01
2019,1,31,13,30,1.23E-01
2019,1,31,14,0,6.33E-01
2019,1,31,14,30,1.51E+00
2019,1,31,15,0,1.52E+00
2019,1,31,15,30,8.75E-01
2019,1,31,16,0,7.62E-01
2019,1,31,16,30,6.77E-01
2019,1,31,17,0,2.32E-01
2019,1,31,17,30,0.00E+00
2019,1,31,18,0,0.00E+00
2019,1,31,18,30,0.00E+00
2019,1,31,19,0,0.00E+00
2019,1,31,19,30,0.00E+00
2019,1,31,20,0,0.00E+00
2019,1,31,20,30,0.00E+00
2019,1,31,21,0,0.00E+00
2019,1,31,21,30,0.00E+00
2019,1,31,22,0,0.00E+00
2019,1,31,22,30,0.00E+00
2019,1,31,23,0,0.00E+00
2019,1,31,23,30,0.00E+00
2019,2,1,0,0,0.00E+00
2019,2,1,0,30,0.00E+00
2019,2,1,1,0,0.00E+00
2019,2,1,1,30,0.00E+00
2019,2,1,2,0,0.00E+00
2019,2,1,2,30,0.00E+00
2019,2,1,3,0,0.00E+00
2019,2,1,3,30,0.00E+00
2019,2,1,4,0,0.00E+00
2019,2,1,4,30,0.00E+00
2019,2,1,5,0,0.00E+00
2019,2,1,5,30,0.00E+00
2019,2,1,6,0,0.00E+00
2019,2,1,6,30,0.00E+00
2019,2,1,7,0,1.24E-02
2019,2,1,7,30,2.53E-01
2019,2,1,8,0,5.68E-01
2019,2,1,8,30,9.88E-01
2019,2,1,9,0,9.24E-01
2019,2,1,9,30,1.65E+00
2019,2,1,10,0,1.57E+00
2019,2,1,10,30,1.31E+00
2019,2,1,11,0,1.52E+00
2019,2,1,11,30,1.96E+00
2019,2,1,12,0,1.71E+00
2019,2,1,12,30,1.76E+00
2019,2,1,13,0,1.81E+00
2019,2,1,13,30,1.84E+00
2019,2,1,14,0,1.56E+00
2019,2,1,14,30,1.14E+00
2019,2,1,15,0,1.18E+00
2019,2,1,15,30,8.62E-01
2019,2,1,16,0,3.63E-01
2019,2,1,16,30,2.08E-01
2019,2,1,17,0,1.03E-01
2019,2,1,17,30,0.00E+00
2019,2,1,18,0,0.00E+00
2019,2,1,18,30,0.00E+00
2019,2,1,19,0,0.00E+00
2019,2,1,19,30,0.00E+00
2019,2,1,20,0,0.00E+00
2019,2,1,20,30,0.00E+00
2019,2,1,21,0,0.00E+00
2019,2,1,21,30,0.00E+00
2019,2,1,22,0,0.00E+00
2019,2,1,22,30,0.00E+00
2019,2,1,23,0,0.00E+00
2019,2,1,23,30,0.00E+00
2019,2,2,0,0,0.00E+00
2019,2,2,0,30,0.00E+00
2019,2,2,1,0,0.00E+00
2019,2,2,1,30,0.00E+00
2019,2,2,2,0,0.00E+00
2019,2,2,2,30,0.00E+00
2019,2,2,3,0,0.00E+00
2019,2,2,3,30,0.00E+00
